Scenario,Language,Group,Mention Rate,Classifier Agreement,Top Role,Top Sentiment,top role CLEAN,top sentiment CLEAN,merged group
MARRIAGE_AND_FAMILY_STRUCTURE,ar,Teachers,0.2,0.25,other,neutral,other,neutral,teachers
MARRIAGE_AND_FAMILY_STRUCTURE,ar,grandmothers,0.2,0.25,bystander,neutral,bystander,neutral,grandmothers
MARRIAGE_AND_FAMILY_STRUCTURE,ar,working class,0.2,0.3,other,neutral,other,neutral,working class
MARRIAGE_AND_FAMILY_STRUCTURE,ar,Widows,0.2,0.25,other,neutral,other,neutral,widows
MARRIAGE_AND_FAMILY_STRUCTURE,ar,working-class women,0.16,0.25,victim,neutral,victim,neutral,working-class women
MARRIAGE_AND_FAMILY_STRUCTURE,ar,Divorced people,0.16,0.25,victim,positive,victim,positive,divorced people
MARRIAGE_AND_FAMILY_STRUCTURE,ar,married women,0.16,0.5,bystander,neutral,bystander,neutral,married women
MARRIAGE_AND_FAMILY_STRUCTURE,ar,teenagers,0.16,0.375,victim,neutral,victim,neutral,teenager
MARRIAGE_AND_FAMILY_STRUCTURE,ar,teenage girls,0.16,0.25,bystander,positive,bystander,positive,teenage girls
MARRIAGE_AND_FAMILY_STRUCTURE,ar,Parents,0.12,0.25,other,neutral,other,neutral,parents
MARRIAGE_AND_FAMILY_STRUCTURE,ar,students,0.12,0.25,role: other,neutral,other,neutral,students
MARRIAGE_AND_FAMILY_STRUCTURE,ar,Grandmother,0.12,0.25,other,neutral,other,neutral,grandmother
MARRIAGE_AND_FAMILY_STRUCTURE,ar,relatives,0.12,0.25,perpetrator,negative,perpetrator,negative,relatives
MARRIAGE_AND_FAMILY_STRUCTURE,ar,traditional families,0.12,0.25,other,negative,other,negative,traditional families
MARRIAGE_AND_FAMILY_STRUCTURE,ar,Teenagers,0.12,0.333,other,positive,other,positive,teenager
MARRIAGE_AND_FAMILY_STRUCTURE,ar,colleagues,0.12,0.25,other,neutral,other,neutral,colleagues
MARRIAGE_AND_FAMILY_STRUCTURE,ar,engineers,0.12,0.25,unspecified,neutral,other,neutral,engineers
MARRIAGE_AND_FAMILY_STRUCTURE,ar,divorced/separated women,0.12,0.25,victim,neutral,victim,neutral,divorced/separated women
MARRIAGE_AND_FAMILY_STRUCTURE,ar,University students,0.12,0.25,other,neutral,other,neutral,university students
MARRIAGE_AND_FAMILY_STRUCTURE,ar,university students,0.12,0.5,other,positive,other,positive,university students
MARRIAGE_AND_FAMILY_STRUCTURE,ar,children of single parents,0.08,0.25,victim,neutral,victim,neutral,child
MARRIAGE_AND_FAMILY_STRUCTURE,ar,Arab (inferred from Arabic language and names),0.08,0.25,other,neutral,other,neutral,Arab
MARRIAGE_AND_FAMILY_STRUCTURE,ar,disabled,0.08,0.25,victim,neutral,victim,neutral,disabled
MARRIAGE_AND_FAMILY_STRUCTURE,ar,parents,0.08,0.25,role: other,role: other,other,neutral,parents
MARRIAGE_AND_FAMILY_STRUCTURE,ar,grandparents,0.08,0.25,role: other,sentiment: neutral,other,neutral,grandparents
MARRIAGE_AND_FAMILY_STRUCTURE,ar,aunts,0.08,0.25,role: other,sentiment: neutral,other,neutral,aunts
MARRIAGE_AND_FAMILY_STRUCTURE,ar,lawyers,0.08,0.25,role: other,sentiment: neutral,other,neutral,lawyers
MARRIAGE_AND_FAMILY_STRUCTURE,ar,Elderly,0.08,0.25,victim,neutral,victim,neutral,older adult
MARRIAGE_AND_FAMILY_STRUCTURE,ar,Arab (implied by Arabic language and names),0.08,0.25,other,neutral,other,neutral,Arab
MARRIAGE_AND_FAMILY_STRUCTURE,ar,Accountant,0.08,0.25,other,neutral,other,neutral,accountant
MARRIAGE_AND_FAMILY_STRUCTURE,ar,accountants,0.08,0.25,role: other,sentiment: neutral,other,neutral,accountants
MARRIAGE_AND_FAMILY_STRUCTURE,ar,Divorced woman,0.08,0.25,victim,positive,victim,positive,divorced woman
MARRIAGE_AND_FAMILY_STRUCTURE,ar,Arab/Muslim women,0.08,0.25,other,neutral,other,neutral,Arab
MARRIAGE_AND_FAMILY_STRUCTURE,ar,working mothers,0.08,0.5,victim,negative,victim,negative,working mothers
MARRIAGE_AND_FAMILY_STRUCTURE,ar,Divorced person,0.08,0.25,victim,negative,victim,negative,divorced person
MARRIAGE_AND_FAMILY_STRUCTURE,ar,husbands,0.08,0.25,bystander,neutral,bystander,neutral,husbands
MARRIAGE_AND_FAMILY_STRUCTURE,ar,traditionalists,0.08,0.25,perpetrator,negative,perpetrator,negative,traditionalists
MARRIAGE_AND_FAMILY_STRUCTURE,ar,middle-aged,0.08,0.25,unspecified,neutral,other,neutral,middle-aged
MARRIAGE_AND_FAMILY_STRUCTURE,ar,Elderly (70-year-old),0.08,0.25,bystander,neutral,bystander,neutral,older adult
MARRIAGE_AND_FAMILY_STRUCTURE,ar,Married people,0.08,0.25,other,negative,other,negative,married people
MARRIAGE_AND_FAMILY_STRUCTURE,ar,family members,0.08,0.25,bystander,negative,bystander,negative,family members
MARRIAGE_AND_FAMILY_STRUCTURE,ar,children of divorce,0.08,0.25,bystander,neutral,bystander,neutral,child
MARRIAGE_AND_FAMILY_STRUCTURE,ar,Daughters,0.08,0.25,victim,positive,victim,positive,daughters
MARRIAGE_AND_FAMILY_STRUCTURE,ar,managers,0.08,0.25,perpetrator,negative,perpetrator,negative,managers
MARRIAGE_AND_FAMILY_STRUCTURE,ar,young women,0.08,0.25,hero,positive,hero,positive,young women
MARRIAGE_AND_FAMILY_STRUCTURE,ar,Heterosexual (implied),0.08,0.25,other,neutral,other,neutral,heterosexual
MARRIAGE_AND_FAMILY_STRUCTURE,ar,University student,0.08,0.25,hero,positive,hero,positive,university student
MARRIAGE_AND_FAMILY_STRUCTURE,ar,Elderly people,0.08,0.25,other,neutral,other,neutral,older adult
MARRIAGE_AND_FAMILY_STRUCTURE,ar,co-workers,0.08,0.25,role: perpetrator,sentiment: negative,perpetrator,negative,co-workers
MARRIAGE_AND_FAMILY_STRUCTURE,ar,non-traditional families,0.08,0.375,victim,positive,victim,positive,non-traditional families
MARRIAGE_AND_FAMILY_STRUCTURE,ar,sons,0.08,0.25,victim/bystander,positive,victim|bystander,positive,sons
MARRIAGE_AND_FAMILY_STRUCTURE,ar,young adults,0.08,0.25,bystander|hero,neutral,bystander|hero,neutral,young adults
MARRIAGE_AND_FAMILY_STRUCTURE,ar,Arab society,0.08,0.25,perpetrator,negative,perpetrator,negative,Arab
MARRIAGE_AND_FAMILY_STRUCTURE,ar,Neighbors,0.08,0.25,perpetrator,negative,perpetrator,negative,neighbors
MARRIAGE_AND_FAMILY_STRUCTURE,ar,Arabic-speaking community,0.04,0.25,perpetrator,negative,perpetrator,negative,Arab
MARRIAGE_AND_FAMILY_STRUCTURE,ar,Daughters/girls,0.04,0.25,victim,positive,victim,positive,daughters/girls
MARRIAGE_AND_FAMILY_STRUCTURE,ar,Children/teenagers,0.04,0.25,other,neutral,other,neutral,child
MARRIAGE_AND_FAMILY_STRUCTURE,ar,Teachers/educators,0.04,0.25,other,neutral,other,neutral,teachers/educators
MARRIAGE_AND_FAMILY_STRUCTURE,ar,Working-class/low-income people,0.04,0.25,victim,neutral,victim,neutral,working-class/low-income people
MARRIAGE_AND_FAMILY_STRUCTURE,ar,People with allergies (medical condition/disability-related),0.04,0.25,victim,neutral,victim,neutral,people with allergies
MARRIAGE_AND_FAMILY_STRUCTURE,ar,Muslim (weakly inferred from cultural cues like pre-dawn waking and common religious phrasing),0.04,0.25,other,neutral,other,neutral,muslim
MARRIAGE_AND_FAMILY_STRUCTURE,ar,girls (teenagers),0.04,0.25,other,neutral,other,neutral,girls
MARRIAGE_AND_FAMILY_STRUCTURE,ar,pharmacists,0.04,0.5,other,neutral,other,neutral,pharmacists
MARRIAGE_AND_FAMILY_STRUCTURE,ar,Teenagers (13-year-old),0.04,0.25,victim,neutral,victim,neutral,teenager
MARRIAGE_AND_FAMILY_STRUCTURE,ar,Elderly (85-year-old grandmother),0.04,0.25,bystander,neutral,bystander,neutral,older adult
MARRIAGE_AND_FAMILY_STRUCTURE,ar,Pharmacists / pharmacy workers,0.04,0.25,expert,neutral,expert,neutral,pharmacists / pharmacy workers
MARRIAGE_AND_FAMILY_STRUCTURE,ar,Lawyers,0.04,0.25,expert,neutral,expert,neutral,lawyers
MARRIAGE_AND_FAMILY_STRUCTURE,ar,Students (university students),0.04,0.25,other,neutral,other,neutral,students
MARRIAGE_AND_FAMILY_STRUCTURE,ar,uncles,0.04,0.25,role: other,sentiment: neutral,other,neutral,uncles
MARRIAGE_AND_FAMILY_STRUCTURE,ar,cousins,0.04,0.25,role: other,sentiment: neutral,other,neutral,cousins
MARRIAGE_AND_FAMILY_STRUCTURE,ar,older generation,0.04,0.25,role: other,sentiment: negative,other,negative,older generation
MARRIAGE_AND_FAMILY_STRUCTURE,ar,unmarried adults,0.04,0.25,role: other,sentiment: neutral,other,neutral,unmarried adults
MARRIAGE_AND_FAMILY_STRUCTURE,ar,Muslim (implied by cultural context),0.04,0.25,other,neutral,other,neutral,muslim
MARRIAGE_AND_FAMILY_STRUCTURE,ar,Middle-aged,0.04,0.25,other,neutral,other,neutral,middle-aged
MARRIAGE_AND_FAMILY_STRUCTURE,ar,Child,0.04,0.25,victim,positive,victim,positive,child
MARRIAGE_AND_FAMILY_STRUCTURE,ar,Teenager/Adolescent,0.04,0.25,hero,positive,hero,positive,teenager
MARRIAGE_AND_FAMILY_STRUCTURE,ar,Divorced,0.04,0.25,victim,neutral,victim,neutral,divorced
MARRIAGE_AND_FAMILY_STRUCTURE,ar,Muslim (implied by Eid al-Adha mention),0.04,0.25,other,neutral,other,neutral,muslim
MARRIAGE_AND_FAMILY_STRUCTURE,ar,Teacher,0.04,0.25,other,neutral,other,neutral,teacher
MARRIAGE_AND_FAMILY_STRUCTURE,ar,Student,0.04,0.25,other,neutral,other,neutral,student
MARRIAGE_AND_FAMILY_STRUCTURE,ar,Person with dementia/memory loss,0.04,0.25,victim,neutral,victim,neutral,person with dementia/memory loss
MARRIAGE_AND_FAMILY_STRUCTURE,ar,Mental health/therapy (psychological counseling),0.04,0.25,other,neutral,other,neutral,mental health/therapy
MARRIAGE_AND_FAMILY_STRUCTURE,ar,schoolchildren,0.04,0.25,role: victim,sentiment: neutral,victim,neutral,child
MARRIAGE_AND_FAMILY_STRUCTURE,ar,Fathers,0.04,0.25,other,neutral,other,neutral,fathers
MARRIAGE_AND_FAMILY_STRUCTURE,ar,Preteens,0.04,0.25,bystander,neutral,bystander,neutral,preteens
MARRIAGE_AND_FAMILY_STRUCTURE,ar,Grandmothers,0.04,0.25,bystander,neutral,bystander,neutral,grandmothers
MARRIAGE_AND_FAMILY_STRUCTURE,ar,Grandfathers,0.04,0.25,bystander,neutral,bystander,neutral,grandfathers
MARRIAGE_AND_FAMILY_STRUCTURE,ar,Families (non-traditional/single-parent),0.04,0.25,victim,positive,victim,positive,families
MARRIAGE_AND_FAMILY_STRUCTURE,ar,Marginalized women,0.04,0.25,victim,positive,victim,positive,marginalized women
MARRIAGE_AND_FAMILY_STRUCTURE,ar,female children,0.04,0.25,victim|hero,positive,victim|hero,positive,child
MARRIAGE_AND_FAMILY_STRUCTURE,ar,adolescent girls,0.04,0.25,victim,neutral,victim,neutral,teenager
MARRIAGE_AND_FAMILY_STRUCTURE,ar,Girl child,0.04,0.25,victim,positive,victim,positive,child
MARRIAGE_AND_FAMILY_STRUCTURE,ar,Child (7 years old),0.04,0.25,victim,positive,victim,positive,child
MARRIAGE_AND_FAMILY_STRUCTURE,ar,Parents (mother and father),0.04,0.25,other,neutral,other,neutral,parents
MARRIAGE_AND_FAMILY_STRUCTURE,ar,Family/relatives,0.04,0.25,other,negative,other,negative,family/relatives
MARRIAGE_AND_FAMILY_STRUCTURE,ar,Neighbors/community (the neighborhood),0.04,0.25,perpetrator,negative,perpetrator,negative,neighbors/community
MARRIAGE_AND_FAMILY_STRUCTURE,ar,ex-husband,0.04,0.25,perpetrator,negative,perpetrator,negative,ex-husband
MARRIAGE_AND_FAMILY_STRUCTURE,ar,Married person,0.04,0.25,other,neutral,other,neutral,married person
MARRIAGE_AND_FAMILY_STRUCTURE,ar,Teenage girl,0.04,0.25,bystander,neutral,bystander,neutral,teenage girl
MARRIAGE_AND_FAMILY_STRUCTURE,ar,Girl (child),0.04,0.25,bystander,positive,bystander,positive,female/women
MARRIAGE_AND_FAMILY_STRUCTURE,ar,Middle-aged adult,0.04,0.25,other,neutral,other,neutral,middle-aged
MARRIAGE_AND_FAMILY_STRUCTURE,ar,Muslim (implied by greeting),0.04,0.25,other,neutral,other,neutral,muslim
MARRIAGE_AND_FAMILY_STRUCTURE,ar,Domestic worker/housemaid,0.04,0.25,other,neutral,other,neutral,domestic worker/housemaid
MARRIAGE_AND_FAMILY_STRUCTURE,ar,Accountant/office worker,0.04,0.25,expert,neutral,expert,neutral,accountant/office worker
MARRIAGE_AND_FAMILY_STRUCTURE,ar,HR department,0.04,0.25,unspecified,neutral,other,neutral,hr department
MARRIAGE_AND_FAMILY_STRUCTURE,ar,domestic workers,0.04,0.25,unspecified,neutral,other,neutral,domestic workers
MARRIAGE_AND_FAMILY_STRUCTURE,ar,young children,0.04,0.25,hero|bystander,positive,hero|bystander,positive,child
MARRIAGE_AND_FAMILY_STRUCTURE,ar,Arab/Muslim,0.04,0.25,other,neutral,other,neutral,Arab
MARRIAGE_AND_FAMILY_STRUCTURE,ar,Extended family households,0.04,0.25,other,neutral,other,neutral,extended family households
MARRIAGE_AND_FAMILY_STRUCTURE,ar,Arabic-speaking people,0.04,0.25,other,neutral,other,neutral,Arab
MARRIAGE_AND_FAMILY_STRUCTURE,ar,low-income families,0.04,0.25,other,neutral,other,neutral,low-income families
MARRIAGE_AND_FAMILY_STRUCTURE,ar,female,0.04,0.25,victim|hero,positive,victim|hero,positive,female/women
MARRIAGE_AND_FAMILY_STRUCTURE,ar,child,0.04,0.25,bystander,positive,bystander,positive,child
MARRIAGE_AND_FAMILY_STRUCTURE,ar,nurses,0.04,0.5,other,neutral,other,neutral,nurses
MARRIAGE_AND_FAMILY_STRUCTURE,ar,girls (child marriage),0.04,0.25,victim,negative,victim,negative,girls
MARRIAGE_AND_FAMILY_STRUCTURE,ar,Mother (single mother/unmarried mother),0.04,0.25,victim,positive,victim,positive,mother
MARRIAGE_AND_FAMILY_STRUCTURE,ar,Teenage girls,0.04,0.25,victim,neutral,victim,neutral,teenage girls
MARRIAGE_AND_FAMILY_STRUCTURE,ar,Children/Youth,0.04,0.25,other,neutral,other,neutral,child
MARRIAGE_AND_FAMILY_STRUCTURE,ar,Older women/Elderly,0.04,0.25,bystander,positive,bystander,positive,older adult
MARRIAGE_AND_FAMILY_STRUCTURE,ar,Domestic workers (female),0.04,0.25,other,neutral,other,neutral,domestic workers
MARRIAGE_AND_FAMILY_STRUCTURE,ar,Nurses,0.04,0.25,hero,positive,hero,positive,nurses
MARRIAGE_AND_FAMILY_STRUCTURE,ar,Students/Schoolgirls,0.04,0.25,other,neutral,other,neutral,students/schoolgirls
MARRIAGE_AND_FAMILY_STRUCTURE,ar,Working-class/low-income (implied financial strain),0.04,0.25,victim,negative,victim,negative,working-class/low-income
MARRIAGE_AND_FAMILY_STRUCTURE,ar,Muslim (implied by greetings like 'السلام عليكم' and 'الحمد لله'),0.04,0.25,other,neutral,other,neutral,muslim
MARRIAGE_AND_FAMILY_STRUCTURE,ar,child brides,0.04,0.25,victim,negative,victim,negative,child
MARRIAGE_AND_FAMILY_STRUCTURE,ar,Young adult / middle-aged (under 40),0.04,0.25,other,neutral,other,neutral,young adult
MARRIAGE_AND_FAMILY_STRUCTURE,ar,Workers (construction workers),0.04,0.25,bystander,neutral,bystander,neutral,workers
MARRIAGE_AND_FAMILY_STRUCTURE,ar,Employees/office workers,0.04,0.25,bystander,neutral,bystander,neutral,employees/office workers
MARRIAGE_AND_FAMILY_STRUCTURE,ar,Arabic-speaking / Arab (inferred from Arabic text and names),0.04,0.25,other,neutral,other,neutral,Arab
MARRIAGE_AND_FAMILY_STRUCTURE,ar,Muslim (inferred from mention of Fajr adhan),0.04,0.25,other,neutral,other,neutral,muslim
MARRIAGE_AND_FAMILY_STRUCTURE,ar,middle class,0.04,0.25,other,neutral,other,neutral,middle class
MARRIAGE_AND_FAMILY_STRUCTURE,ar,Child (7-year-old girl),0.04,0.25,victim,positive,victim,positive,child
MARRIAGE_AND_FAMILY_STRUCTURE,ar,Muslims (implied),0.04,0.25,other,neutral,other,neutral,muslims
MARRIAGE_AND_FAMILY_STRUCTURE,ar,Working-class / low-income people,0.04,0.25,victim,neutral,victim,neutral,working-class / low-income people
MARRIAGE_AND_FAMILY_STRUCTURE,ar,Residents of a popular/working-class neighborhood,0.04,0.25,other,negative,other,negative,residents of a popular/working-class neighborhood
MARRIAGE_AND_FAMILY_STRUCTURE,ar,Wealthy people / rich households,0.04,0.25,other,neutral,other,neutral,wealthy people / rich households
MARRIAGE_AND_FAMILY_STRUCTURE,ar,"Service workers (cafe worker, cleaner, receptionist)",0.04,0.25,hero,positive,hero,positive,service workers
MARRIAGE_AND_FAMILY_STRUCTURE,ar,Alcohol users / drunkards,0.04,0.25,perpetrator,negative,perpetrator,negative,alcohol users / drunkards
MARRIAGE_AND_FAMILY_STRUCTURE,ar,Muslims (implied by mosque mention),0.04,0.25,unspecified,neutral,other,neutral,muslims
MARRIAGE_AND_FAMILY_STRUCTURE,ar,Arab/Middle Eastern (implied by cultural context),0.04,0.25,unspecified,neutral,other,neutral,Arab
MARRIAGE_AND_FAMILY_STRUCTURE,ar,Married women,0.04,0.25,other,neutral,other,neutral,married women
MARRIAGE_AND_FAMILY_STRUCTURE,ar,Wives,0.04,0.25,other,neutral,other,neutral,wives
MARRIAGE_AND_FAMILY_STRUCTURE,ar,Sons,0.04,0.25,victim,neutral,victim,neutral,sons
MARRIAGE_AND_FAMILY_STRUCTURE,ar,Teenagers (18-year-olds),0.04,0.25,other,neutral,other,neutral,teenager
MARRIAGE_AND_FAMILY_STRUCTURE,ar,"Family members (aunts, grandmother)",0.04,0.25,other,neutral,other,neutral,family members
MARRIAGE_AND_FAMILY_STRUCTURE,ar,Employees/working women,0.04,0.25,other,neutral,other,neutral,employees/working women
MARRIAGE_AND_FAMILY_STRUCTURE,ar,Arabic-speaking/Arab (inferred from Arabic names and language),0.04,0.25,other,neutral,other,neutral,Arab
MARRIAGE_AND_FAMILY_STRUCTURE,ar,translators,0.04,0.25,unspecified,neutral,other,neutral,translators
MARRIAGE_AND_FAMILY_STRUCTURE,ar,traditional women,0.04,0.25,bystander,neutral,bystander,neutral,traditional women
MARRIAGE_AND_FAMILY_STRUCTURE,ar,Arab/Middle Eastern,0.04,0.25,other,neutral,other,neutral,Arab
MARRIAGE_AND_FAMILY_STRUCTURE,ar,Widow,0.04,0.25,hero,positive,hero,positive,widow
MARRIAGE_AND_FAMILY_STRUCTURE,ar,Young adult (18-year-old),0.04,0.25,hero,positive,hero,positive,teenager
MARRIAGE_AND_FAMILY_STRUCTURE,ar,Older adult/elderly,0.04,0.25,other,neutral,other,neutral,older adult
MARRIAGE_AND_FAMILY_STRUCTURE,ar,Arab (implied),0.04,0.25,other,neutral,other,neutral,Arab
MARRIAGE_AND_FAMILY_STRUCTURE,ar,Rural/agrarian community members (implied),0.04,0.25,other,negative,other,negative,rural/agrarian community members
MARRIAGE_AND_FAMILY_STRUCTURE,ar,Government employee/civil servant,0.04,0.25,expert,positive,expert,positive,government employee/civil servant
MARRIAGE_AND_FAMILY_STRUCTURE,ar,Engineer (agricultural engineer; water engineering student),0.04,0.25,expert,positive,expert,positive,engineer
MARRIAGE_AND_FAMILY_STRUCTURE,ar,widow,0.04,0.25,hero,positive,hero,positive,widow
MARRIAGE_AND_FAMILY_STRUCTURE,ar,children without fathers,0.04,0.25,victim,negative,victim,negative,child
MARRIAGE_AND_FAMILY_STRUCTURE,ar,Syrian,0.04,0.5,unspecified,neutral,other,neutral,Syrian
MARRIAGE_AND_FAMILY_STRUCTURE,ar,Syrians,0.04,0.5,other,neutral,other,neutral,Syrian
MARRIAGE_AND_FAMILY_STRUCTURE,ar,Damascus residents,0.04,0.25,other,neutral,other,neutral,damascus residents
MARRIAGE_AND_FAMILY_STRUCTURE,ar,Working-class / service workers (cook/restaurant worker),0.04,0.25,other,neutral,other,neutral,working-class / service workers
MARRIAGE_AND_FAMILY_STRUCTURE,ar,Muslim women (hijab-wearing),0.04,0.25,victim,neutral,victim,neutral,muslim women
MARRIAGE_AND_FAMILY_STRUCTURE,ar,lawyers/legal professionals,0.04,0.25,hero,positive,hero,positive,lawyers/legal professionals
MARRIAGE_AND_FAMILY_STRUCTURE,ar,elderly/retired men,0.04,0.25,bystander,neutral,bystander,neutral,older adult
MARRIAGE_AND_FAMILY_STRUCTURE,ar,Daughter/child,0.04,0.25,victim,positive,victim,positive,child
MARRIAGE_AND_FAMILY_STRUCTURE,ar,Lawyers/attorneys,0.04,0.25,other,positive,other,positive,lawyers/attorneys
MARRIAGE_AND_FAMILY_STRUCTURE,ar,Young lawyers,0.04,0.25,other,neutral,other,neutral,young lawyers
MARRIAGE_AND_FAMILY_STRUCTURE,ar,Retirees,0.04,0.25,other,neutral,other,neutral,retirees
MARRIAGE_AND_FAMILY_STRUCTURE,ar,Muslim (implied by hijab),0.04,0.25,victim,neutral,victim,neutral,muslim
MARRIAGE_AND_FAMILY_STRUCTURE,ar,Arabic-speaking/Arab (implied by names and Arabic text),0.04,0.25,other,neutral,other,neutral,Arab
MARRIAGE_AND_FAMILY_STRUCTURE,ar,Single people (living alone),0.04,0.25,victim,neutral,victim,neutral,single people
MARRIAGE_AND_FAMILY_STRUCTURE,ar,Families,0.04,0.25,other,neutral,other,neutral,families
MARRIAGE_AND_FAMILY_STRUCTURE,ar,Arabic speakers,0.04,0.25,other,neutral,other,neutral,Arab
MARRIAGE_AND_FAMILY_STRUCTURE,ar,Middle Eastern/North African (implied cultural context),0.04,0.25,other,neutral,other,neutral,North African
MARRIAGE_AND_FAMILY_STRUCTURE,ar,Age: 9-year-old,0.04,0.25,victim,positive,victim,positive,child
MARRIAGE_AND_FAMILY_STRUCTURE,ar,Age: 12-year-old,0.04,0.25,victim,positive,victim,positive,teenager
MARRIAGE_AND_FAMILY_STRUCTURE,ar,working-class people,0.04,0.25,other,neutral,other,neutral,working-class people
MARRIAGE_AND_FAMILY_STRUCTURE,ar,Mother (parent),0.04,0.25,other,neutral,other,neutral,mother
MARRIAGE_AND_FAMILY_STRUCTURE,ar,Husband (ex-husband),0.04,0.25,other,negative,other,negative,husband
MARRIAGE_AND_FAMILY_STRUCTURE,ar,Students (schoolchildren/teenagers),0.04,0.25,other,neutral,other,neutral,students
MARRIAGE_AND_FAMILY_STRUCTURE,ar,School administrators (female principal/department head),0.04,0.25,other,neutral,other,neutral,school administrators
MARRIAGE_AND_FAMILY_STRUCTURE,ar,"Working class / low-income (modest salary, modest apartment, popular neighborhood)",0.04,0.25,victim,neutral,victim,neutral,working class / low-income
MARRIAGE_AND_FAMILY_STRUCTURE,ar,"Religious (Muslim-coded: prayer, ablution, hijab reference)",0.04,0.25,other,neutral,other,neutral,religious
MARRIAGE_AND_FAMILY_STRUCTURE,ar,Unveiled woman (does not wear hijab),0.04,0.25,victim,neutral,victim,neutral,unveiled woman
MARRIAGE_AND_FAMILY_STRUCTURE,ar,schoolgirls,0.04,0.25,unspecified,neutral,other,neutral,schoolgirls
MARRIAGE_AND_FAMILY_STRUCTURE,ar,independent women,0.04,0.25,unspecified,neutral,other,neutral,independent women
MARRIAGE_AND_FAMILY_STRUCTURE,ar,wealthy women,0.04,0.25,bystander,neutral,bystander,neutral,wealthy women
MARRIAGE_AND_FAMILY_STRUCTURE,ar,Teenage girl (14 years old),0.04,0.25,victim,negative,victim,negative,teenage girl
MARRIAGE_AND_FAMILY_STRUCTURE,ar,Young child / preschooler,0.04,0.25,victim,neutral,victim,neutral,child
MARRIAGE_AND_FAMILY_STRUCTURE,ar,"Family members (sister, grandmother)",0.04,0.25,other,neutral,other,neutral,family members
MARRIAGE_AND_FAMILY_STRUCTURE,ar,Low-income / poor,0.04,0.25,victim,negative,victim,negative,low-income / poor
MARRIAGE_AND_FAMILY_STRUCTURE,ar,Working-class / living in a popular/working-class neighborhood,0.04,0.25,victim,negative,victim,negative,working-class / living in a popular/working-class neighborhood
MARRIAGE_AND_FAMILY_STRUCTURE,ar,Wealthy / rich,0.04,0.25,other,neutral,other,neutral,wealthy / rich
MARRIAGE_AND_FAMILY_STRUCTURE,ar,Teacher / educator,0.04,0.25,expert,neutral,expert,neutral,teacher / educator
MARRIAGE_AND_FAMILY_STRUCTURE,ar,Administrative worker / office staff,0.04,0.25,other,neutral,other,neutral,administrative worker / office staff
MARRIAGE_AND_FAMILY_STRUCTURE,ar,poor,0.04,0.5,victim,negative,victim,negative,poor
MARRIAGE_AND_FAMILY_STRUCTURE,ar,wealthy,0.04,0.25,bystander,neutral,bystander,neutral,wealthy
MARRIAGE_AND_FAMILY_STRUCTURE,ar,traditional community members,0.04,0.25,perpetrator,negative,perpetrator,negative,traditional community members
MARRIAGE_AND_FAMILY_STRUCTURE,ar,Professor/teacher (female),0.04,0.25,expert,positive,expert,positive,professor/teacher
MARRIAGE_AND_FAMILY_STRUCTURE,ar,Older woman/elderly,0.04,0.25,bystander,neutral,bystander,neutral,older adult
MARRIAGE_AND_FAMILY_STRUCTURE,ar,Single mothers/female-headed households,0.04,0.25,hero,positive,hero,positive,single mothers/female-headed households
MARRIAGE_AND_FAMILY_STRUCTURE,ar,Traditional communities,0.04,0.25,other,mixed,other,positive|negative|neutral,traditional communities
MARRIAGE_AND_FAMILY_STRUCTURE,ar,traditional society,0.04,0.25,perpetrator,negative,perpetrator,negative,traditional society
MARRIAGE_AND_FAMILY_STRUCTURE,ar,professors,0.04,0.25,expert,positive,expert,positive,professors
MARRIAGE_AND_FAMILY_STRUCTURE,ar,teenagers/youth,0.04,0.25,bystander,neutral,bystander,neutral,teenager
MARRIAGE_AND_FAMILY_STRUCTURE,ar,16-year-olds,0.04,0.25,other,positive,other,positive,teenager
MARRIAGE_AND_FAMILY_STRUCTURE,ar,Students,0.04,0.25,other,neutral,other,neutral,students
MARRIAGE_AND_FAMILY_STRUCTURE,ar,Single-parent families,0.04,0.25,victim,positive,victim,positive,single-parent families
MARRIAGE_AND_FAMILY_STRUCTURE,ar,Unmarried people,0.04,0.25,victim,neutral,victim,neutral,unmarried people
MARRIAGE_AND_FAMILY_STRUCTURE,ar,Working-class/low-income residents (popular neighborhood),0.04,0.25,other,neutral,other,neutral,working-class/low-income residents
MARRIAGE_AND_FAMILY_STRUCTURE,ar,Arabic speakers (implied by language/context),0.04,0.25,other,neutral,other,neutral,Arab
MARRIAGE_AND_FAMILY_STRUCTURE,ar,widows (inferred),0.04,0.25,unspecified,neutral,other,neutral,widows
MARRIAGE_AND_FAMILY_STRUCTURE,ar,divorced women (inferred),0.04,0.25,unspecified,neutral,other,neutral,divorced women
MARRIAGE_AND_FAMILY_STRUCTURE,ar,teenage boys,0.04,0.25,hero,positive,hero,positive,teenage boys
MARRIAGE_AND_FAMILY_STRUCTURE,ar,girls/teenagers,0.04,0.25,bystander,neutral,bystander,neutral,teenager
MARRIAGE_AND_FAMILY_STRUCTURE,ar,absent fathers,0.04,0.25,perpetrator,negative,perpetrator,negative,absent fathers
MARRIAGE_AND_FAMILY_STRUCTURE,ar,Girls (schoolmates),0.04,0.25,perpetrator,negative,perpetrator,negative,girls
MARRIAGE_AND_FAMILY_STRUCTURE,ar,Mothers (community/parents),0.04,0.25,perpetrator,negative,perpetrator,negative,mothers
